EUROPEAN CLIMATE ASSESSMENT & DATASET (ECA&D), file created on 27-02-2025
THESE DATA CAN BE USED FREELY PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED:

Klein Tank, A.M.G. and Coauthors, 2002. Daily dataset of 20th-century surface
air temperature and precipitation series for the European Climate Assessment.
Int. J. of Climatol., 22, 1441-1453.
Data and metadata available at http://www.ecad.eu

FILE FORMAT (MISSING VALUE CODE IS -9999):

01-06 STAID: Station identifier
08-13 SOUID: Source identifier
15-22 DATE : Date YYYYMMDD
24-28 TG   : mean temperature in 0.1 &#176;C
30-34 Q_TG : Quality code for TG (0='valid'; 1='suspect'; 9='missing')

This is the series (SOUID: 156859) of UNITED KINGDOM, LOSSIEMOUTH (STAID: 11106)
See file sources.txt for more info.



 STAID, SOUID,    DATE,   TG, Q_TG
 11106,156859,20140721,  180,    0
 11106,156859,20140722,  167,    0
 11106,156859,20140723,  172,    0
 11106,156859,20140724,  182,    0
 11106,156859,20140725,  164,    0
 11106,156859,20140726,  186,    0
 11106,156859,20140727,  157,    0
 11106,156859,20140728,  151,    0
 11106,156859,20140729,  168,    0
 11106,156859,20140730,  167,    0
 11106,156859,20140731,  146,    0
 11106,156859,20140801,  139,    0
 11106,156859,20140802,  135,    0
 11106,156859,20140803,  183,    0
 11106,156859,20140804,  162,    0
 11106,156859,20140805,  147,    0
 11106,156859,20140806,  156,    0
 11106,156859,20140807,  154,    0
 11106,156859,20140808,  161,    0
 11106,156859,20140809,  142,    0
 11106,156859,20140810,  124,    0
 11106,156859,20140811,  125,    0
 11106,156859,20140812,  136,    0
 11106,156859,20140813,  139,    0
 11106,156859,20140814,  142,    0
 11106,156859,20140815,  139,    0
 11106,156859,20140816,  145,    0
 11106,156859,20140817,  126,    0
 11106,156859,20140818,  123,    0
 11106,156859,20140819,  121,    0
 11106,156859,20140820,  118,    0
 11106,156859,20140821,  107,    0
 11106,156859,20140822,  113,    0
 11106,156859,20140823,  116,    0
 11106,156859,20140824,  104,    0
 11106,156859,20140825,  106,    0
 11106,156859,20140826,   88,    0
 11106,156859,20140827,  113,    0
 11106,156859,20140828,  155,    0
 11106,156859,20140829,  139,    0
 11106,156859,20140830,  131,    0
 11106,156859,20140831,  168,    0
 11106,156859,20140901,  149,    0
 11106,156859,20140902,  146,    0
 11106,156859,20140903,  143,    0
 11106,156859,20140904,  189,    0
